Store,Dept,Date,Weekly_Sales,Weekly_Sales_Predicted,IsHoliday,Type,Difference
39,74,2012-10-26,21779.11,23449.62,0,A,1670.51
39,77,2012-08-31,14.96,228.25,0,A,213.29
39,79,2012-08-10,44787.24,41786.71,0,A,-3000.53
39,79,2012-08-17,46870.98,40929.29,0,A,-5941.69
39,79,2012-08-24,43993.67,41537.93,0,A,-2455.74
39,79,2012-08-31,46943.01,41820.82,0,A,-5122.19
39,79,2012-09-07,49356.56,41579.04,1,A,-7777.52
39,79,2012-09-14,41221.13,40469.03,0,A,-752.1
39,79,2012-09-21,41898.59,40948.96,0,A,-949.63
39,79,2012-09-28,41280.25,40343.35,0,A,-936.9
39,79,2012-10-05,47345.66,44174.19,0,A,-3171.47
39,79,2012-10-12,41716.63,40507.17,0,A,-1209.46
39,79,2012-10-19,43700.54,41273.31,0,A,-2427.23
39,79,2012-10-26,43880.45,41390.22,0,A,-2490.23
39,80,2012-08-10,12233.43,12436.48,0,A,203.05
39,80,2012-08-17,12590.51,12260.32,0,A,-330.19
39,80,2012-08-24,13485.39,12408.52,0,A,-1076.87
39,80,2012-08-31,14039.82,12517.21,0,A,-1522.61
39,80,2012-09-07,13044.83,12450.78,1,A,-594.05
39,80,2012-09-14,13207.52,12041.82,0,A,-1165.7
39,80,2012-09-21,12706.82,12150.59,0,A,-556.23
39,80,2012-09-28,12282.05,12039.9,0,A,-242.15
39,80,2012-10-05,12816.43,13171.79,0,A,355.36
39,80,2012-10-12,12604.08,12066.94,0,A,-537.14
39,80,2012-10-19,14263.75,12427.59,0,A,-1836.16
39,80,2012-10-26,13909.82,12480.38,0,A,-1429.44
39,81,2012-08-10,19609.24,20253.94,0,A,644.7
39,81,2012-08-17,19884.7,19716.72,0,A,-167.98
39,81,2012-08-24,19944.37,20025.87,0,A,81.5
39,81,2012-08-31,22696.61,20413.84,0,A,-2282.77
39,81,2012-09-07,21903.06,20564.07,1,A,-1338.99
39,81,2012-09-14,20080.53,20113.79,0,A,33.26
39,81,2012-09-21,20615.09,19867.32,0,A,-747.77
39,81,2012-09-28,19640.46,19744.28,0,A,103.82
39,81,2012-10-05,20852.64,21995.36,0,A,1142.72
39,81,2012-10-12,19917.98,20075.22,0,A,157.24
39,81,2012-10-19,19970.9,20381.92,0,A,411.02
39,81,2012-10-26,20232.22,20734.02,0,A,501.8
39,82,2012-08-10,23152.07,23611.86,0,A,459.79
39,82,2012-08-17,25996.61,22900.69,0,A,-3095.92
39,82,2012-08-24,27919.77,23100.58,0,A,-4819.19
39,82,2012-08-31,28653.02,23672.8,0,A,-4980.22
39,82,2012-09-07,23144.59,24033.03,1,A,888.44
39,82,2012-09-14,20369.16,23221.17,0,A,2852.01
39,82,2012-09-21,22164.01,22877.08,0,A,713.07
39,82,2012-09-28,22552.7,22802.46,0,A,249.76
39,82,2012-10-05,22205.85,25232.86,0,A,3027.01
39,82,2012-10-12,20735.7,23034.74,0,A,2299.04
39,82,2012-10-19,22546.26,23484.03,0,A,937.77
39,82,2012-10-26,23266.28,23765.41,0,A,499.13
39,83,2012-08-10,6396.84,5776.2,0,A,-620.64
39,83,2012-08-17,5893.13,5693.55,0,A,-199.58
39,83,2012-08-24,6063.47,5728.17,0,A,-335.3
39,83,2012-08-31,6266.32,5786.7,0,A,-479.62
39,83,2012-09-07,6471.04,5854.37,1,A,-616.67
39,83,2012-09-14,6200.85,5665.53,0,A,-535.32
39,83,2012-09-21,5877.71,5781.31,0,A,-96.4
39,83,2012-09-28,5888.7,5699.93,0,A,-188.77
39,83,2012-10-05,6481.4,6053.03,0,A,-428.37
39,83,2012-10-12,5695.3,5685.9,0,A,-9.4
39,83,2012-10-19,6146.06,5831.43,0,A,-314.63
39,83,2012-10-26,5687.21,5873.86,0,A,186.65
39,85,2012-08-10,2614.0,1790.6,0,A,-823.4
39,85,2012-08-17,2045.2,1715.21,0,A,-329.99
39,85,2012-08-24,1144.05,1732.7,0,A,588.65
39,85,2012-08-31,1624.07,1780.57,0,A,156.5
39,85,2012-09-07,1815.88,1861.6,1,A,45.72
39,85,2012-09-14,1554.23,1673.98,0,A,119.75
39,85,2012-09-21,1170.94,1768.97,0,A,598.03
39,85,2012-09-28,1453.4,1740.07,0,A,286.67
39,85,2012-10-05,1077.29,1934.96,0,A,857.67
39,85,2012-10-12,1478.15,1743.81,0,A,265.66
39,85,2012-10-19,1182.22,1815.26,0,A,633.04
39,85,2012-10-26,1069.1,1833.25,0,A,764.15
39,87,2012-08-10,10322.41,7420.43,0,A,-2901.98
39,87,2012-08-17,8585.29,7248.29,0,A,-1337.0
39,87,2012-08-24,8317.27,7388.43,0,A,-928.84
39,87,2012-08-31,9932.98,7500.52,0,A,-2432.46
39,87,2012-09-07,11377.98,7588.2,1,A,-3789.78
39,87,2012-09-14,8467.57,7294.76,0,A,-1172.81
39,87,2012-09-21,8635.65,7497.34,0,A,-1138.31
39,87,2012-09-28,8979.51,7337.7,0,A,-1641.81
39,87,2012-10-05,8660.61,7793.58,0,A,-867.03
39,87,2012-10-12,8659.0,7350.58,0,A,-1308.42
39,87,2012-10-19,8641.57,7470.58,0,A,-1170.99
39,87,2012-10-26,7806.35,7584.52,0,A,-221.83
39,90,2012-08-10,83719.84,84044.62,0,A,324.78
39,90,2012-08-17,87924.64,83102.66,0,A,-4821.98
39,90,2012-08-24,85907.25,83769.25,0,A,-2138.0
39,90,2012-08-31,92563.7,84215.73,0,A,-8347.97
39,90,2012-09-07,89539.32,84704.47,1,A,-4834.85
39,90,2012-09-14,82919.16,82747.41,0,A,-171.75
39,90,2012-09-21,85436.62,81605.93,0,A,-3830.69
39,90,2012-09-28,82028.77,80972.95,0,A,-1055.82
39,90,2012-10-05,87517.19,89645.45,0,A,2128.26
39,90,2012-10-12,83090.36,85526.19,0,A,2435.83
39,90,2012-10-19,88184.36,86136.32,0,A,-2048.04
39,90,2012-10-26,87632.95,85897.1,0,A,-1735.85
39,91,2012-08-10,65319.7,62605.98,0,A,-2713.72
39,91,2012-08-17,66977.0,61569.82,0,A,-5407.18
39,91,2012-08-24,65613.53,61808.47,0,A,-3805.06
39,91,2012-08-31,68239.71,62457.59,0,A,-5782.12
39,91,2012-09-07,65326.82,63254.77,1,A,-2072.05
39,91,2012-09-14,62945.27,61498.26,0,A,-1447.01
39,91,2012-09-21,65698.35,60789.5,0,A,-4908.85
39,91,2012-09-28,61663.58,60294.67,0,A,-1368.91
39,91,2012-10-05,67084.9,65784.49,0,A,-1300.41
39,91,2012-10-12,63869.5,61429.09,0,A,-2440.41
39,91,2012-10-19,67145.56,61260.34,0,A,-5885.22
39,91,2012-10-26,63392.5,61417.57,0,A,-1974.93
39,92,2012-08-10,123513.56,117336.44,0,A,-6177.12
39,92,2012-08-17,128051.28,112697.47,0,A,-15353.81
39,92,2012-08-24,125898.93,115180.52,0,A,-10718.41
39,92,2012-08-31,134475.75,114997.15,0,A,-19478.6
39,92,2012-09-07,127792.37,118959.05,1,A,-8833.32
39,92,2012-09-14,118513.4,115983.8,0,A,-2529.6
39,92,2012-09-21,129678.58,112977.27,0,A,-16701.31
39,92,2012-09-28,119555.01,112059.81,0,A,-7495.2
39,92,2012-10-05,132529.56,128001.45,0,A,-4528.11
39,92,2012-10-12,123327.7,117161.65,0,A,-6166.05
39,92,2012-10-19,130357.54,115740.27,0,A,-14617.27
39,92,2012-10-26,125396.21,119325.23,0,A,-6070.98
39,93,2012-08-10,43917.0,42609.2,0,A,-1307.8
39,93,2012-08-17,46189.03,41743.02,0,A,-4446.01
39,93,2012-08-24,43603.74,42524.22,0,A,-1079.52
39,93,2012-08-31,49475.35,42449.88,0,A,-7025.47
39,93,2012-09-07,51097.59,42460.75,1,A,-8636.84
39,93,2012-09-14,44277.44,41550.37,0,A,-2727.07
39,93,2012-09-21,47369.83,41858.61,0,A,-5511.22
39,93,2012-09-28,42908.16,41223.12,0,A,-1685.04
39,93,2012-10-05,47213.34,44709.38,0,A,-2503.96
39,93,2012-10-12,43980.07,41434.14,0,A,-2545.93
39,93,2012-10-19,46622.41,42002.53,0,A,-4619.88
39,93,2012-10-26,45735.05,42154.23,0,A,-3580.82
39,94,2012-08-10,67070.14,62533.01,0,A,-4537.13
39,94,2012-08-17,67670.11,61426.65,0,A,-6243.46
39,94,2012-08-24,67278.84,61633.66,0,A,-5645.18
39,94,2012-08-31,71537.5,62275.39,0,A,-9262.11
39,94,2012-09-07,69463.66,63084.61,1,A,-6379.05
39,94,2012-09-14,63957.51,61103.17,0,A,-2854.34
39,94,2012-09-21,66400.04,60414.69,0,A,-5985.35
39,94,2012-09-28,63788.84,59810.5,0,A,-3978.34
39,94,2012-10-05,66824.44,64733.09,0,A,-2091.35
39,94,2012-10-12,63904.95,61117.71,0,A,-2787.24
39,94,2012-10-19,69228.78,61187.38,0,A,-8041.4
39,94,2012-10-26,69672.5,61387.77,0,A,-8284.73
39,95,2012-08-10,114345.83,111740.94,0,A,-2604.89
39,95,2012-08-17,119343.17,108266.54,0,A,-11076.63
39,95,2012-08-24,116506.74,111238.16,0,A,-5268.58
39,95,2012-08-31,132120.7,110030.23,0,A,-22090.47
39,95,2012-09-07,120421.13,111501.49,1,A,-8919.64
39,95,2012-09-14,111668.96,111124.98,0,A,-543.98
39,95,2012-09-21,117354.13,108611.02,0,A,-8743.11
39,95,2012-09-28,112176.91,108704.03,0,A,-3472.88
39,95,2012-10-05,117713.63,118042.34,0,A,328.71
39,95,2012-10-12,110760.02,110965.49,0,A,205.47
39,95,2012-10-19,116744.89,110881.35,0,A,-5863.54
39,95,2012-10-26,114734.96,112973.43,0,A,-1761.53
39,96,2012-08-10,28744.84,28207.46,0,A,-537.38
39,96,2012-08-17,29734.18,27763.35,0,A,-1970.83
39,96,2012-08-24,26484.45,28005.02,0,A,1520.57
39,96,2012-08-31,30080.15,28076.94,0,A,-2003.21
39,96,2012-09-07,32064.05,28543.33,1,A,-3520.72
39,96,2012-09-14,27847.53,27619.14,0,A,-228.39
39,96,2012-09-21,29593.3,27648.57,0,A,-1944.73
39,96,2012-09-28,27130.89,27686.23,0,A,555.34
39,96,2012-10-05,29499.35,30130.08,0,A,630.73
39,96,2012-10-12,29054.03,27790.09,0,A,-1263.94
39,96,2012-10-19,29447.82,28699.81,0,A,-748.01
39,96,2012-10-26,28887.53,28852.04,0,A,-35.49
39,97,2012-08-10,24309.47,24958.05,0,A,648.58
39,97,2012-08-17,26735.4,24356.74,0,A,-2378.66
39,97,2012-08-24,25290.53,24623.87,0,A,-666.66
39,97,2012-08-31,29896.67,25022.09,0,A,-4874.58
39,97,2012-09-07,28391.75,25284.44,1,A,-3107.31
39,97,2012-09-14,26333.09,24567.97,0,A,-1765.12
39,97,2012-09-21,27785.26,24501.84,0,A,-3283.42
39,97,2012-09-28,25813.26,24249.26,0,A,-1564.0
39,97,2012-10-05,27876.0,26442.7,0,A,-1433.3
39,97,2012-10-12,25673.63,24413.66,0,A,-1259.97
39,97,2012-10-19,27905.05,25057.68,0,A,-2847.37
39,97,2012-10-26,27092.3,25242.73,0,A,-1849.57
39,98,2012-08-10,9046.85,10063.93,0,A,1017.08
39,98,2012-08-17,9092.94,9897.18,0,A,804.24
39,98,2012-08-24,9602.78,9994.55,0,A,391.77
39,98,2012-08-31,9068.62,10123.91,0,A,1055.29
39,98,2012-09-07,9548.3,10187.76,1,A,639.46
39,98,2012-09-14,9196.47,9881.38,0,A,684.91
39,98,2012-09-21,10317.69,9841.72,0,A,-475.97
39,98,2012-09-28,11061.85,9754.58,0,A,-1307.27
39,98,2012-10-05,11053.45,10646.62,0,A,-406.83
39,98,2012-10-12,11542.66,9877.35,0,A,-1665.31
39,98,2012-10-19,11315.74,10128.13,0,A,-1187.61
39,98,2012-10-26,13332.12,10154.87,0,A,-3177.25
39,99,2012-08-10,70.02,399.81,0,A,329.79
39,99,2012-08-17,100.08,327.27,0,A,227.19
39,99,2012-08-24,30.04,403.88,0,A,373.84
39,99,2012-08-31,100.06,401.2,0,A,301.14
39,99,2012-09-07,20.1,531.15,1,A,511.05
39,99,2012-09-14,0.08,311.1,0,A,311.02
39,99,2012-10-05,915.0,655.22,0,A,-259.78
39,99,2012-10-12,110.0,414.56,0,A,304.56
40,1,2012-08-10,16127.96,18953.29,0,A,2825.33
40,1,2012-08-17,15189.12,18803.84,0,A,3614.72
40,1,2012-08-24,14120.89,19709.44,0,A,5588.55
40,1,2012-08-31,14549.98,19351.03,0,A,4801.05
40,1,2012-09-07,16848.25,19979.88,1,A,3131.63
40,1,2012-09-14,16669.26,18870.2,0,A,2200.94
40,1,2012-09-21,16266.66,19360.6,0,A,3093.94
40,1,2012-09-28,17502.19,19555.33,0,A,2053.14
40,1,2012-10-05,19572.14,20802.67,0,A,1230.53
40,1,2012-10-12,20376.34,20042.29,0,A,-334.05
40,1,2012-10-19,22123.52,20585.88,0,A,-1537.64
40,1,2012-10-26,24689.25,20371.83,0,A,-4317.42
40,2,2012-08-10,30086.3,26831.71,0,A,-3254.59
40,2,2012-08-17,30037.9,26626.38,0,A,-3411.52
40,2,2012-08-24,28019.26,27561.08,0,A,-458.18
40,2,2012-08-31,29797.24,26874.85,0,A,-2922.39
40,2,2012-09-07,30367.64,27542.7,1,A,-2824.94
40,2,2012-09-14,26095.61,25500.74,0,A,-594.87
40,2,2012-09-21,25091.89,26306.43,0,A,1214.54
40,2,2012-09-28,24393.39,26092.38,0,A,1698.99
40,2,2012-10-05,28521.9,28215.03,0,A,-306.87
40,2,2012-10-12,25868.29,26039.42,0,A,171.13
40,2,2012-10-19,24332.14,27284.01,0,A,2951.87
40,2,2012-10-26,24220.81,26935.15,0,A,2714.34
40,3,2012-08-10,9801.26,6659.85,0,A,-3141.41
40,3,2012-08-17,11636.62,6558.87,0,A,-5077.75
40,3,2012-08-24,15160.63,6741.68,0,A,-8418.95
40,3,2012-08-31,16754.76,6679.99,0,A,-10074.77
40,3,2012-09-07,8128.76,6999.48,1,A,-1129.28
40,3,2012-09-14,6628.01,6124.3,0,A,-503.71
40,3,2012-09-21,5314.79,6385.77,0,A,1070.98
40,3,2012-09-28,4781.5,6323.9,0,A,1542.4
40,3,2012-10-05,5308.07,6886.78,0,A,1578.71
40,3,2012-10-12,4900.57,6518.35,0,A,1617.78
40,3,2012-10-19,4661.38,6751.73,0,A,2090.35
40,3,2012-10-26,4998.45,6789.9,0,A,1791.45
40,4,2012-08-10,27357.91,24808.96,0,A,-2548.95
40,4,2012-08-17,27211.16,24526.88,0,A,-2684.28
40,4,2012-08-24,26006.72,25539.01,0,A,-467.71
40,4,2012-08-31,27586.26,24979.33,0,A,-2606.93
40,4,2012-09-07,30202.87,25496.34,1,A,-4706.53
40,4,2012-09-14,25157.38,23717.84,0,A,-1439.54
40,4,2012-09-21,24200.49,24696.54,0,A,496.05
40,4,2012-09-28,23473.66,24331.54,0,A,857.88
40,4,2012-10-05,27127.41,26390.08,0,A,-737.33
40,4,2012-10-12,25611.14,24379.2,0,A,-1231.94
40,4,2012-10-19,23069.57,25255.84,0,A,2186.27
40,4,2012-10-26,23462.71,25066.75,0,A,1604.04
40,5,2012-08-10,13277.64,17360.73,0,A,4083.09
40,5,2012-08-17,13096.6,17077.13,0,A,3980.53
40,5,2012-08-24,15486.13,17787.73,0,A,2301.6
40,5,2012-08-31,13015.68,17555.9,0,A,4540.22
40,5,2012-09-07,12737.84,18344.8,1,A,5606.96
40,5,2012-09-14,10375.66,17007.31,0,A,6631.65
40,5,2012-09-21,10927.39,17710.55,0,A,6783.16
40,5,2012-09-28,14722.24,17136.43,0,A,2414.19
40,5,2012-10-05,17306.9,19962.97,0,A,2656.07
40,5,2012-10-12,15681.27,17983.97,0,A,2302.7
40,5,2012-10-19,15045.85,19232.5,0,A,4186.65
40,5,2012-10-26,14285.09,18973.98,0,A,4688.89
40,6,2012-08-10,4358.41,3745.98,0,A,-612.43
40,6,2012-08-17,3174.28,3666.91,0,A,492.63
40,6,2012-08-24,3085.22,3801.65,0,A,716.43
40,6,2012-08-31,2654.63,3771.74,0,A,1117.11
40,6,2012-09-07,3161.17,4012.88,1,A,851.71
40,6,2012-09-14,2848.87,3497.42,0,A,648.55
40,6,2012-09-21,2428.46,3619.06,0,A,1190.6
40,6,2012-09-28,4473.46,3593.84,0,A,-879.62
40,6,2012-10-05,4279.0,3870.09,0,A,-408.91
40,6,2012-10-12,3088.78,3755.74,0,A,666.96
40,6,2012-10-19,2863.32,3839.37,0,A,976.05
40,6,2012-10-26,1913.35,3848.59,0,A,1935.24
40,7,2012-08-10,15222.01,18862.54,0,A,3640.53
40,7,2012-08-17,12725.91,18775.26,0,A,6049.35
40,7,2012-08-24,13375.44,19576.34,0,A,6200.9
40,7,2012-08-31,13434.61,19277.02,0,A,5842.41
40,7,2012-09-07,14237.29,19824.31,1,A,5587.02
40,7,2012-09-14,11210.23,18257.35,0,A,7047.12
40,7,2012-09-21,16333.97,19027.17,0,A,2693.2
40,7,2012-09-28,13941.05,18725.66,0,A,4784.61
40,7,2012-10-05,18400.57,20628.48,0,A,2227.91
40,7,2012-10-12,15742.14,19174.4,0,A,3432.26
40,7,2012-10-19,15586.59,20349.98,0,A,4763.39
40,7,2012-10-26,16327.91,20051.86,0,A,3723.95
40,8,2012-08-10,35116.21,34611.68,0,A,-504.53
40,8,2012-08-17,35709.57,34274.95,0,A,-1434.62
40,8,2012-08-24,35384.36,35264.52,0,A,-119.84
40,8,2012-08-31,37416.51,34730.67,0,A,-2685.84
40,8,2012-09-07,38686.96,35732.66,1,A,-2954.3
40,8,2012-09-14,34738.57,32637.71,0,A,-2100.86
40,8,2012-09-21,35699.0,33565.41,0,A,-2133.59
40,8,2012-09-28,35059.5,33287.2,0,A,-1772.3
40,8,2012-10-05,40013.7,36514.31,0,A,-3499.39
40,8,2012-10-12,36781.69,33555.96,0,A,-3225.73
40,8,2012-10-19,35096.14,34984.06,0,A,-112.08
40,8,2012-10-26,35684.99,34487.22,0,A,-1197.77
40,9,2012-08-10,22969.87,18909.48,0,A,-4060.39
40,9,2012-08-17,22153.56,18935.16,0,A,-3218.4
40,9,2012-08-24,23283.11,19711.4,0,A,-3571.71
40,9,2012-08-31,23835.38,19177.27,0,A,-4658.11
40,9,2012-09-07,23860.66,19919.26,1,A,-3941.4
40,9,2012-09-14,20930.1,18375.47,0,A,-2554.63
40,9,2012-09-21,22195.77,19179.93,0,A,-3015.84
40,9,2012-09-28,20867.33,18838.7,0,A,-2028.63
40,9,2012-10-05,22016.82,20759.2,0,A,-1257.62
40,9,2012-10-12,20521.71,19285.78,0,A,-1235.93
40,9,2012-10-19,18019.5,19951.69,0,A,1932.19
40,9,2012-10-26,19661.48,19714.63,0,A,53.15
40,10,2012-08-10,20976.44,19636.6,0,A,-1339.84
40,10,2012-08-17,20917.07,19609.07,0,A,-1308.0
40,10,2012-08-24,17813.86,20578.29,0,A,2764.43
40,10,2012-08-31,20848.25,19979.1,0,A,-869.15
40,10,2012-09-07,21750.6,20587.42,1,A,-1163.18
40,10,2012-09-14,16966.0,19124.45,0,A,2158.45
40,10,2012-09-21,17548.38,19693.85,0,A,2145.47
40,10,2012-09-28,18474.55,19483.21,0,A,1008.66
40,10,2012-10-05,26724.67,21377.35,0,A,-5347.32
40,10,2012-10-12,24405.6,19783.7,0,A,-4621.9
40,10,2012-10-19,21598.24,20719.18,0,A,-879.06
40,10,2012-10-26,23942.44,20354.07,0,A,-3588.37
40,11,2012-08-10,11148.55,12833.23,0,A,1684.68
40,11,2012-08-17,13282.84,12822.01,0,A,-460.83
40,11,2012-08-24,9340.43,13297.56,0,A,3957.13
40,11,2012-08-31,11342.77,13084.44,0,A,1741.67
40,11,2012-09-07,11990.86,13601.58,1,A,1610.72
40,11,2012-09-14,10555.23,12017.75,0,A,1462.52
40,11,2012-09-21,12201.82,12523.82,0,A,322.0
40,11,2012-09-28,11814.67,12368.62,0,A,553.95
40,11,2012-10-05,13038.23,13386.59,0,A,348.36
40,11,2012-10-12,13319.95,12464.93,0,A,-855.02
40,11,2012-10-19,14683.88,13184.7,0,A,-1499.18
40,11,2012-10-26,12216.53,13070.76,0,A,854.23
40,12,2012-08-10,5457.11,4344.32,0,A,-1112.79
40,12,2012-08-17,4768.17,4247.47,0,A,-520.7
40,12,2012-08-24,5575.51,4374.17,0,A,-1201.34
40,12,2012-08-31,6102.92,4362.69,0,A,-1740.23
40,12,2012-09-07,6343.12,4603.88,1,A,-1739.24
40,12,2012-09-14,5506.18,4058.04,0,A,-1448.14
40,12,2012-09-21,4817.67,4204.4,0,A,-613.27
40,12,2012-09-28,4432.7,4161.85,0,A,-270.85
40,12,2012-10-05,4406.36,4438.74,0,A,32.38
40,12,2012-10-12,4117.56,4339.46,0,A,221.9
40,12,2012-10-19,4261.15,4417.99,0,A,156.84
40,12,2012-10-26,4078.23,4436.5,0,A,358.27
40,13,2012-08-10,24070.11,21745.13,0,A,-2324.98
40,13,2012-08-17,24196.13,21707.21,0,A,-2488.92
40,13,2012-08-24,23379.65,22715.6,0,A,-664.05
40,13,2012-08-31,23145.9,21825.37,0,A,-1320.53
40,13,2012-09-07,25384.15,22704.11,1,A,-2680.04
40,13,2012-09-14,23194.34,20999.62,0,A,-2194.72
40,13,2012-09-21,23028.4,21690.11,0,A,-1338.29
40,13,2012-09-28,22418.47,21340.8,0,A,-1077.67
40,13,2012-10-05,24578.62,23315.78,0,A,-1262.84
40,13,2012-10-12,23011.71,21259.37,0,A,-1752.34
40,13,2012-10-19,20789.83,22164.4,0,A,1374.57
40,13,2012-10-26,21119.09,21622.33,0,A,503.24
40,14,2012-08-10,11800.47,12437.39,0,A,636.92
40,14,2012-08-17,10382.28,12377.37,0,A,1995.09
40,14,2012-08-24,10105.75,12933.61,0,A,2827.86
40,14,2012-08-31,13161.68,12570.55,0,A,-591.13
40,14,2012-09-07,13292.32,13108.36,1,A,-183.96
40,14,2012-09-14,11274.8,11624.39,0,A,349.59
40,14,2012-09-21,11084.78,11996.02,0,A,911.24
40,14,2012-09-28,12335.68,11978.91,0,A,-356.77
40,14,2012-10-05,12835.4,12971.79,0,A,136.39
40,14,2012-10-12,12224.16,12062.15,0,A,-162.01
40,14,2012-10-19,11386.74,12708.97,0,A,1322.23
40,14,2012-10-26,10920.75,12594.12,0,A,1673.37
40,16,2012-08-10,13917.89,13062.88,0,A,-855.01
40,16,2012-08-17,10589.34,12953.4,0,A,2364.06
40,16,2012-08-24,9229.98,13480.47,0,A,4250.49
40,16,2012-08-31,9655.05,13288.03,0,A,3632.98
40,16,2012-09-07,11957.96,13772.22,1,A,1814.26
40,16,2012-09-14,6137.72,12228.47,0,A,6090.75
40,16,2012-09-21,6280.72,12731.26,0,A,6450.54
40,16,2012-09-28,5862.55,12546.05,0,A,6683.5
40,16,2012-10-05,4707.43,13648.61,0,A,8941.18
40,16,2012-10-12,4138.5,12717.48,0,A,8578.98
40,16,2012-10-19,4038.74,13409.3,0,A,9370.56
40,16,2012-10-26,4343.71,13291.19,0,A,8947.48
40,17,2012-08-10,6196.91,7420.56,0,A,1223.65
40,17,2012-08-17,6812.3,7315.1,0,A,502.8
40,17,2012-08-24,7219.77,7592.01,0,A,372.24
40,17,2012-08-31,6680.35,7526.57,0,A,846.22
40,17,2012-09-07,9445.38,7733.25,1,A,-1712.13
40,17,2012-09-14,7816.83,6878.32,0,A,-938.51
40,17,2012-09-21,7937.14,7146.42,0,A,-790.72
40,17,2012-09-28,8013.62,7093.67,0,A,-919.95
40,17,2012-10-05,9585.91,7706.33,0,A,-1879.58
40,17,2012-10-12,8421.13,7194.12,0,A,-1227.01
40,17,2012-10-19,8582.81,7593.71,0,A,-989.1
40,17,2012-10-26,8468.22,7659.53,0,A,-808.69
40,18,2012-09-07,15.94,5057.61,1,A,5041.67
40,18,2012-09-14,116.4,4610.83,0,A,4494.43
40,18,2012-09-21,1549.96,4616.88,0,A,3066.92
40,18,2012-09-28,3675.84,4715.79,0,A,1039.95
40,18,2012-10-05,6286.06,4841.04,0,A,-1445.02
40,18,2012-10-12,7431.92,4693.66,0,A,-2738.26
40,18,2012-10-19,8149.19,4826.44,0,A,-3322.75
40,18,2012-10-26,11161.87,4864.63,0,A,-6297.24
40,20,2012-08-10,3533.59,3607.99,0,A,74.4
40,20,2012-08-17,3763.88,3497.87,0,A,-266.01
40,20,2012-08-24,4104.86,3646.32,0,A,-458.54
40,20,2012-08-31,3896.33,3626.5,0,A,-269.83
40,20,2012-09-07,4165.41,3918.89,1,A,-246.52
40,20,2012-09-14,3350.35,3348.69,0,A,-1.66
40,20,2012-09-21,3502.67,3473.15,0,A,-29.52
40,20,2012-09-28,2921.82,3440.04,0,A,518.22
40,20,2012-10-05,2943.55,3728.25,0,A,784.7
40,20,2012-10-12,2786.39,3593.16,0,A,806.77
40,20,2012-10-19,3144.51,3684.81,0,A,540.3
40,20,2012-10-26,2895.03,3699.43,0,A,804.4
40,21,2012-08-10,7327.59,6604.57,0,A,-723.02
40,21,2012-08-17,7071.25,6508.32,0,A,-562.93
40,21,2012-08-24,6275.75,6700.55,0,A,424.8
40,21,2012-08-31,6318.08,6659.28,0,A,341.2
40,21,2012-09-07,6590.14,6848.76,1,A,258.62
40,21,2012-09-14,6175.41,6167.31,0,A,-8.1
40,21,2012-09-21,6180.17,6374.54,0,A,194.37
40,21,2012-09-28,6071.2,6311.84,0,A,240.64
40,21,2012-10-05,6779.71,6899.05,0,A,119.34
40,21,2012-10-12,6549.03,6540.1,0,A,-8.93
40,21,2012-10-19,5659.99,6737.32,0,A,1077.33
40,21,2012-10-26,6069.21,6726.82,0,A,657.61
40,22,2012-08-10,5789.37,6549.38,0,A,760.01
40,22,2012-08-17,7817.16,6448.4,0,A,-1368.76
40,22,2012-08-24,7211.88,6631.21,0,A,-580.67
40,22,2012-08-31,6637.32,6569.52,0,A,-67.8
40,22,2012-09-07,7974.17,6941.2,1,A,-1032.97
40,22,2012-09-14,6043.99,6013.83,0,A,-30.16
40,22,2012-09-21,6909.29,6275.3,0,A,-633.99
40,22,2012-09-28,5973.96,6213.43,0,A,239.47
40,22,2012-10-05,7846.82,6776.31,0,A,-1070.51
40,22,2012-10-12,8602.76,6407.88,0,A,-2194.88
40,22,2012-10-19,6930.76,6641.26,0,A,-289.5
40,22,2012-10-26,5292.07,6679.43,0,A,1387.36
40,23,2012-08-10,16633.32,14123.32,0,A,-2510.0
40,23,2012-08-17,15368.89,13997.1,0,A,-1371.79
40,23,2012-08-24,15503.47,14704.2,0,A,-799.27
40,23,2012-08-31,14774.09,14464.73,0,A,-309.36
40,23,2012-09-07,14005.93,14827.22,1,A,821.29
40,23,2012-09-14,11463.55,13045.52,0,A,1581.97
40,23,2012-09-21,13408.52,13547.19,0,A,138.67
40,23,2012-09-28,14582.92,13456.2,0,A,-1126.72
40,23,2012-10-05,17376.18,14711.36,0,A,-2664.82
40,23,2012-10-12,16830.85,13794.73,0,A,-3036.12
40,23,2012-10-19,15830.3,14536.09,0,A,-1294.21
40,23,2012-10-26,14027.6,14657.09,0,A,629.49
40,24,2012-08-10,4095.65,3050.11,0,A,-1045.54
40,24,2012-08-17,4538.0,2967.5,0,A,-1570.5
40,24,2012-08-24,6600.26,3074.11,0,A,-3526.15
40,24,2012-08-31,6028.69,3048.16,0,A,-2980.53
40,24,2012-09-07,2868.84,3317.83,1,A,448.99
40,24,2012-09-14,1817.07,2858.41,0,A,1041.34
40,24,2012-09-21,2611.76,2966.09,0,A,354.33
40,24,2012-09-28,2511.06,2932.98,0,A,421.92
40,24,2012-10-05,3314.69,3174.12,0,A,-140.57
40,24,2012-10-12,2868.98,3024.59,0,A,155.61
40,24,2012-10-19,2922.2,3135.41,0,A,213.21
40,24,2012-10-26,2697.35,3154.66,0,A,457.31
